"Timestamp (Africa/Kigali)","Battery Monitor State of Charge (%)","Battery Monitor Discharged Energy (kWh)","Battery Monitor Charged Energy (kWh)","Solar Charger Battery Power (W)","Solar Charger PV Power (W)","System Overview AC Consumption (W)","System Overview Battery Power (W)"
2020-02-17 05:01:28,80.8,NA,NA,0,0,51,-60.264
2020-02-17 05:01:29,80.8,NA,NA,0,0,51,-60.264
2020-02-17 05:02:03,80.8,NA,NA,0,0,51,-60.264
2020-02-17 05:02:04,80.8,NA,NA,0,0,51,-60.264
2020-02-17 05:02:06,80.8,NA,NA,0,0,52,-60.264
2020-02-17 05:02:07,80.8,NA,NA,0,0,52,-60.264
2020-02-17 05:02:17,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:22,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:23,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:24,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:25,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:26,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:02:30,80.8,NA,NA,0,0,52,-60.264
2020-02-17 05:02:32,80.8,NA,NA,0,0,52,-60.264
2020-02-17 05:04:59,80.8,NA,NA,0,0,50,-60.264
2020-02-17 05:05:57,80.8,NA,NA,0,0,53,-65.286003
2020-02-17 05:05:58,80.8,NA,NA,0,0,53,-65.286003
2020-02-17 05:06:06,80.8,NA,NA,0,0,53,-65.273003
2020-02-17 05:08:30,80.8,NA,NA,0,0,53,-65.260002
2020-02-17 05:08:31,80.8,NA,NA,0,0,54,-65.260002
2020-02-17 05:08:33,80.8,398.29,NA,0,0,53,-65.260002
2020-02-17 05:12:49,80.8,NA,NA,0,0,51,-60.251999
2020-02-17 05:12:50,80.8,NA,NA,0,0,51,-60.251999
2020-02-17 05:19:59,80.7,398.3,NA,0,0,51,-60.251999
2020-02-17 05:35:02,80.6,398.31,NA,0,0,53,-65.234001
2020-02-17 05:49:59,80.5,398.33,NA,0,0,52,-65.234001
2020-02-17 05:58:58,80.5,398.34,NA,0,0,53,-65.221001
2020-02-17 06:04:58,80.5,NA,NA,0,5,31,-40.200001
2020-02-17 06:19:57,80.4,398.35,NA,15,15,32,-30.167999
2020-02-17 06:34:59,80.4,398.36,NA,40,43,33,-5.043
2020-02-17 06:50:00,80.4,NA,444.58,117,114,37,60.804001
2020-02-17 07:04:59,80.7,NA,444.62,288,294,37,235.259995
2020-02-17 07:20:03,81.3,NA,444.68,389,402,41,336.256012
2020-02-17 07:34:57,82,NA,444.77,507,521,43,448.459991
2020-02-17 07:39:12,82.2,NA,NA,316,312,38,263.200012
2020-02-17 07:39:13,82.2,NA,444.8,506,473,41,337.152008
2020-02-17 07:39:14,82.2,NA,NA,575,563,41,453.649994
2020-02-17 07:39:15,82.2,NA,NA,570,585,41,506.687988
2020-02-17 07:49:59,82.9,NA,444.89,572,585,41,513.22699
2020-02-17 08:04:59,83.8,NA,445,854,873,40,800.099976
2020-02-17 08:19:59,85,NA,445.16,440,450,40,381.743988
2020-02-17 08:35:02,86.1,NA,445.29,720,721,41,617.815979
2020-02-17 08:49:59,87.4,NA,445.47,1105,1130,110,967.963989
2020-02-17 09:04:58,89.2,NA,445.71,1144,1169,106,1005.950989
2020-02-17 09:20:06,90.8,NA,445.93,602,614,105,461.734009
2020-02-17 09:25:54,91.3,NA,445.99,1294,1320,106,1151.213013
2020-02-17 09:34:15,92.3,NA,446.12,214,218,104,90.916
2020-02-17 09:34:57,92.3,NA,NA,223,230,105,106.419998
2020-02-17 09:40:13,100,NA,446.17,1135,1166,104,1002.049988
2020-02-17 09:49:58,100,NA,446.3,648,672,134,515.872009
2020-02-17 10:04:59,100,NA,446.43,782,805,110,669.005981
2020-02-17 10:19:59,100,NA,446.56,671,688,104,543.969971
2020-02-17 10:35:00,100,NA,446.69,579,592,110,440.825012
2020-02-17 10:49:59,100,NA,446.79,498,508,111,360.738007
2020-02-17 11:05:02,100,NA,446.86,430,441,107,297.803986
2020-02-17 11:19:59,100,NA,446.92,372,382,106,246.218002
2020-02-17 11:32:23,100,NA,446.97,0,337,103,102.725998
2020-02-17 11:35:00,100,NA,NA,231,239,103,109.760002
2020-02-17 11:49:57,100,NA,447,231,239,103,109.760002
2020-02-17 12:05:03,100,NA,447.03,214,225,103,98.802002
2020-02-17 12:19:59,100,NA,447.05,203,212,101,82.334999
2020-02-17 12:35:03,100,NA,447.07,192,201,101,76.846001
2020-02-17 12:49:58,100,NA,447.09,121,123,39,65.856003
2020-02-17 13:05:00,100,NA,447.11,115,119,44,60.368
2020-02-17 13:20:01,100,NA,447.12,104,110,41,49.401001
2020-02-17 13:34:58,100,NA,447.13,104,110,50,43.911999
2020-02-17 13:49:59,100,NA,447.14,99,102,49,43.911999
2020-02-17 14:04:58,100,NA,447.15,88,95,47,38.423
2020-02-17 14:19:56,100,NA,447.16,93,97,49,32.933998
2020-02-17 14:35:02,100,NA,447.17,93,99,52,32.933998
2020-02-17 14:49:58,100,NA,447.18,93,94,50,27.445
2020-02-17 15:04:58,100,NA,NA,88,92,50,27.445
2020-02-17 15:20:02,100,NA,447.19,88,92,53,27.445
2020-02-17 15:34:58,100,NA,447.2,77,83,46,27.445
2020-02-17 15:50:04,100,NA,NA,77,81,45,21.955999
2020-02-17 16:05:00,100,NA,447.21,88,92,55,21.955999
2020-02-17 16:19:57,100,NA,NA,82,88,52,21.955999
2020-02-17 16:21:50,100,NA,447.22,98,99,61,27.16
2020-02-17 16:34:59,100,398.37,NA,102,102,59,26.764999
2020-02-17 16:50:06,99.9,398.38,NA,68,75,58,5.251
2020-02-17 17:05:01,99.9,NA,447.23,68,75,55,10.528
2020-02-17 17:19:59,100,NA,NA,75,87,48,31.986
2020-02-17 17:34:59,100,NA,447.24,103,109,51,43.472
2020-02-17 17:44:21,100,NA,447.25,96,103,45,39.661999
2020-02-17 17:49:59,100,NA,NA,77,80,50,10.95
2020-02-17 17:52:30,100,NA,NA,60,59,45,0
2020-02-17 18:04:59,99.8,398.41,NA,10,13,186,-194.598007
2020-02-17 18:19:59,99.5,398.46,NA,0,1,186,-209.878998
2020-02-17 18:26:06,99.3,398.48,NA,0,0,187,-204.800003
2020-02-17 18:34:59,99.1,398.51,NA,0,0,188,-204.839996
2020-02-17 18:49:57,98.8,398.56,NA,0,0,187,-204.800003
2020-02-17 19:04:59,98.4,398.62,NA,0,0,185,-199.641006
2020-02-17 19:20:05,98,398.67,NA,0,0,204,-224.884003
2020-02-17 19:34:59,97.6,398.72,NA,0,0,202,-224.751999
2020-02-17 19:50:00,96.7,398.82,NA,0,0,1681,-1885.949951
2020-02-17 20:04:59,91.7,399.22,NA,0,0,1697,-1895.849976
2020-02-17 20:20:02,89.2,399.43,NA,0,0,200,-218.654999
2020-02-17 20:35:07,88.6,399.51,NA,0,0,1684,-1891.254028
2020-02-17 20:49:57,86.2,399.71,NA,0,0,195,-217.923996
2020-02-17 21:04:58,86.1,399.74,NA,0,0,152,-172.481995
2020-02-17 21:19:59,85.7,399.8,NA,0,0,223,-247.695007
2020-02-17 21:20:05,85.7,399.8,NA,0,0,223,-247.695007
2020-02-17 21:34:59,85.3,399.85,NA,0,0,173,-192.242004
2020-02-17 21:49:59,85,399.89,NA,0,0,173,-192.089996
2020-02-17 22:04:57,84.6,399.94,NA,0,0,169,-186.886993
2020-02-17 22:20:04,84.3,399.99,NA,0,0,167,-186.776001
2020-02-17 22:35:02,84,400.03,NA,0,0,165,-186.664993
2020-02-17 22:49:58,83.7,400.08,NA,0,0,162,-181.511993
2020-02-17 23:04:58,83.4,400.12,NA,0,0,160,-176.330002
2020-02-17 23:19:57,83.1,400.17,NA,0,0,160,-176.225006
2020-02-17 23:34:58,82.8,400.21,NA,0,0,158,-176.085007
2020-02-17 23:49:57,82.5,400.26,NA,0,0,155,-170.985992
2020-02-18 00:04:59,82.3,400.29,NA,0,0,71,-80.736
2020-02-18 00:20:02,82.2,400.31,NA,0,0,61,-70.657997
2020-02-18 00:34:58,82.1,400.32,NA,0,0,61,-70.643997
2020-02-18 00:49:56,82,400.34,NA,0,0,63,-75.644997
2020-02-18 01:04:57,81.9,400.36,NA,0,0,61,-70.587997
2020-02-18 01:20:01,81.8,400.38,NA,0,0,63,-75.599998
2020-02-18 01:35:02,81.7,400.4,NA,0,0,62,-70.545998
2020-02-18 01:49:58,81.6,400.41,NA,0,0,64,-75.555
2020-02-18 02:04:58,81.5,400.43,NA,0,0,61,-70.503998
2020-02-18 02:20:00,81.4,400.45,NA,0,0,64,-75.510002
2020-02-18 02:34:58,81.3,400.47,NA,0,0,61,-70.461998
2020-02-18 02:49:57,81.2,400.49,NA,0,0,63,-75.449997
2020-02-18 03:05:01,81.1,400.5,NA,0,0,60,-70.419998
2020-02-18 03:19:57,81,400.52,NA,0,0,61,-70.391998
2020-02-18 03:34:57,80.9,400.54,NA,0,0,63,-75.389999
2020-02-18 03:49:56,80.8,400.56,NA,0,0,61,-70.349998
2020-02-18 04:04:56,80.7,400.58,NA,0,0,63,-75.345001
2020-02-18 04:19:58,80.6,400.59,NA,0,0,61,-70.321999
2020-02-18 04:34:59,80.5,400.61,NA,0,0,60,-70.293999
2020-02-18 04:49:58,80.4,400.63,NA,0,0,63,-75.285004
2020-02-18 05:04:59,80.3,400.65,NA,0,0,61,-70.251999
2020-02-18 05:19:58,80.2,400.67,NA,0,0,60,-70.237999
2020-02-18 05:35:00,80.1,400.69,NA,0,0,62,-75.224998
2020-02-18 05:49:59,80,400.7,NA,0,0,61,-70.209999
2020-02-18 06:04:56,79.9,400.72,NA,0,0,41,-55.220001
2020-02-18 06:09:31,79.9,NA,NA,0,0,41,-50.200001
2020-02-18 06:20:02,79.9,400.73,NA,5,10,50,-55.198002
2020-02-18 06:34:58,79.8,400.75,NA,30,29,50,-35.167999
2020-02-18 06:49:59,79.8,400.76,NA,25,26,55,-40.175999
2020-02-18 07:05:02,79.7,400.77,NA,30,30,55,-40.175999
2020-02-18 07:19:58,79.7,NA,NA,50,56,47,-5.038
2020-02-18 07:34:59,79.7,NA,NA,92,97,46,35.616001
2020-02-18 07:49:59,79.8,NA,447.27,113,118,46,56.386002
2020-02-18 08:04:59,79.9,NA,NA,87,93,46,30.714001
2020-02-18 08:19:58,79.8,400.78,NA,211,216,238,-55.297001
2020-02-18 08:34:58,79.9,400.79,447.28,300,311,242,35.616001
2020-02-18 08:50:05,80.1,NA,447.3,336,345,244,67.093002
2020-02-18 09:04:58,80.2,NA,447.32,447,459,246,171.468002
2020-02-18 09:19:59,80.8,NA,447.39,630,641,235,362.25
2020-02-18 09:35:01,81.7,NA,447.51,757,778,216,518.419983
2020-02-18 09:49:58,82.8,NA,447.65,856,878,201,632.723022
2020-02-18 10:04:59,84,NA,447.8,644,662,55,575.208008
2020-02-18 10:19:58,85.5,NA,447.99,807,828,49,742.026001
2020-02-18 10:35:05,86.8,NA,448.16,666,683,55,595.848022
2020-02-18 10:49:57,87.9,NA,448.3,728,746,54,652.310974
2020-02-18 11:04:56,89.5,NA,448.51,1140,1163,57,1050.51001
2020-02-18 11:19:56,91.3,NA,448.76,1169,1206,58,1071.790039
2020-02-18 11:20:19,91.4,NA,448.77,1236,1260,57,1144.292969
2020-02-18 11:34:57,93.1,NA,449,972,992,56,891.539978
2020-02-18 11:49:57,94.4,NA,449.2,767,785,55,685.919983
2020-02-18 12:05:02,95.5,NA,449.35,618,635,55,543.02002
2020-02-18 12:19:59,100,NA,449.47,509,522,55,434.492004
2020-02-18 12:20:20,100,NA,NA,503,520,54,434.492004
2020-02-18 12:35:03,100,NA,449.53,280,286,52,208.240005
2020-02-18 12:49:59,100,NA,449.57,247,252,50,180.807007
2020-02-18 13:04:56,100,NA,449.62,219,228,52,153.412003
2020-02-18 13:19:58,100,NA,449.65,203,210,51,136.975006
2020-02-18 13:34:56,100,NA,449.68,186,193,51,120.538002
2020-02-18 13:50:01,100,NA,449.71,170,177,47,109.580002
2020-02-18 14:04:56,100,NA,449.74,159,164,47,98.639999
2020-02-18 14:19:56,100,NA,449.76,148,154,48,87.664001
2020-02-18 14:34:58,100,NA,449.78,137,145,47,76.720001
2020-02-18 14:49:59,100,NA,449.8,132,136,47,71.239998
2020-02-18 15:05:00,100,NA,449.82,121,125,47,60.269001
2020-02-18 15:20:00,100,NA,449.83,115,121,47,54.790001
2020-02-18 15:34:56,100,NA,449.84,115,119,51,49.32
2020-02-18 15:49:56,100,NA,449.86,110,113,52,43.832001
2020-02-18 16:04:57,100,NA,449.87,104,110,52,38.353001
2020-02-18 16:20:05,100,NA,449.88,99,102,49,38.360001
2020-02-18 16:34:56,100,NA,449.89,99,102,53,32.880001
2020-02-18 16:39:35,100,NA,NA,70,78,54,10.84
2020-02-18 16:49:57,100,NA,NA,81,84,52,16.125
2020-02-18 17:00:22,100,NA,449.9,143,148,53,79.856003
2020-02-18 17:05:01,100,NA,NA,106,104,50,33.618
2020-02-18 17:10:29,100,NA,NA,70,69,53,0
2020-02-18 17:19:57,100,NA,NA,48,49,54,-21.34
2020-02-18 17:34:56,99.8,400.82,NA,41,45,201,-180.039993
2020-02-18 17:49:57,99.5,400.86,NA,31,33,193,-179.794998
2020-02-18 18:04:58,99.2,400.91,NA,0,5,168,-184.787994
2020-02-18 18:19:58,98.9,400.95,NA,0,2,170,-184.643997
2020-02-18 18:25:02,98.8,400.97,NA,0,2,167,-184.643997
2020-02-18 18:34:58,98.6,401,NA,0,0,160,-174.352005
2020-02-18 18:49:56,98.3,401.05,NA,0,0,181,-199.679993
2020-02-18 19:05:01,97.9,401.1,NA,0,0,186,-204.639999
2020-02-18 19:19:59,97.6,401.15,NA,0,0,182,-199.445999
2020-02-18 19:35:00,97.2,401.2,NA,0,0,182,-199.328995
2020-02-18 19:50:04,92.7,401.57,NA,0,0,1599,-1790.560059
2020-02-18 20:05:00,90.9,401.73,NA,0,0,1597,-1783.800049
2020-02-18 20:19:57,88.4,401.94,NA,0,0,121,-137.591995
2020-02-18 20:35:05,88.2,401.97,NA,0,0,127,-142.548004
2020-02-18 20:49:59,88,402.01,NA,0,0,128,-142.436005
2020-02-18 21:04:56,87.8,402.04,NA,0,0,123,-137.268005
2020-02-18 21:19:57,87.5,402.08,NA,0,0,184,-202.720001
2020-02-18 21:34:56,87.2,402.13,NA,0,0,157,-172.345993
2020-02-18 21:49:58,86.9,402.17,NA,0,0,160,-182.339996
2020-02-18 22:04:58,86.6,402.22,NA,0,0,169,-187.220001
2020-02-18 22:19:59,86.3,402.26,NA,0,0,167,-182.052002
2020-02-18 22:35:02,85.9,402.31,NA,0,0,167,-186.960999
2020-02-18 22:49:56,85.6,402.36,NA,0,0,169,-186.813004
2020-02-18 23:05:04,85.3,402.4,NA,0,0,164,-181.692001
2020-02-18 23:19:59,85,402.45,NA,0,0,161,-181.584
2020-02-18 23:35:01,84.7,402.49,NA,0,0,159,-176.434998
2020-02-18 23:49:57,84.4,402.53,NA,0,0,147,-161.279999
2020-02-19 00:04:56,84.3,402.56,NA,0,0,54,-65.779999
2020-02-19 00:20:01,84.2,402.57,NA,0,0,51,-60.731998
2020-02-19 00:35:02,84.1,402.59,NA,0,0,53,-65.753998
2020-02-19 00:49:56,84,402.61,NA,0,0,51,-60.683998
2020-02-19 01:04:56,83.9,402.62,NA,0,0,52,-60.672001
2020-02-19 01:20:00,83.9,402.64,NA,0,0,54,-65.689003
2020-02-19 01:35:01,83.8,402.65,NA,0,0,52,-60.636002
2020-02-19 01:49:58,83.7,402.67,NA,0,0,54,-65.650002
2020-02-19 02:05:01,83.6,402.68,NA,0,0,53,-65.650002
2020-02-19 02:20:00,83.5,402.7,NA,0,0,51,-60.576
2020-02-19 02:34:56,83.4,402.72,NA,0,0,54,-65.598
2020-02-19 02:50:01,83.4,402.73,NA,0,0,54,-65.584999
2020-02-19 03:04:57,83.3,402.75,NA,0,0,52,-65.571999
2020-02-19 03:19:57,83.2,402.76,NA,0,0,53,-65.545998
2020-02-19 03:34:58,83.1,402.78,NA,0,0,54,-65.532997
2020-02-19 03:50:02,83,402.79,NA,0,0,51,-60.48
2020-02-19 04:04:56,82.9,402.81,NA,0,0,51,-60.467999
2020-02-19 04:20:13,82.9,402.83,NA,0,0,53,-65.481003
2020-02-19 04:34:57,82.8,402.84,NA,0,0,52,-60.431999
2020-02-19 04:49:56,82.7,402.86,NA,0,0,51,-60.419998
2020-02-19 04:52:20,82.7,NA,NA,0,0,51,-60.419998
2020-02-19 05:04:58,82.6,402.87,NA,0,0,54,-65.429001
2020-02-19 05:20:02,82.5,402.89,NA,0,0,51,-60.396
2020-02-19 05:34:59,82.4,402.9,NA,0,0,51,-60.372002
2020-02-19 05:50:02,82.4,402.92,NA,0,0,51,-60.360001
2020-02-19 06:04:57,82.3,402.94,NA,0,0,53,-65.363998
2020-02-19 06:09:27,82.3,NA,NA,0,0,51,-60.335999
2020-02-19 06:19:58,82.2,402.95,NA,5,9,33,-35.258999
2020-02-19 06:35:01,82.2,402.96,NA,15,21,32,-25.215
2020-02-19 06:49:58,82.2,NA,NA,40,30,31,-20.188
2020-02-19 07:05:02,82.2,NA,NA,81,81,37,30.492001
2020-02-19 07:20:03,82.3,NA,449.92,118,122,41,61.535999
2020-02-19 07:35:09,82.4,NA,449.94,150,165,40,113.916
2020-02-19 07:49:56,82.7,NA,449.98,261,274,45,209
2020-02-19 08:05:01,83.3,NA,450.04,400,410,45,336.895996
2020-02-19 08:19:57,83.8,NA,450.12,288,294,44,225.406006
2020-02-19 08:35:06,84.3,NA,450.17,357,369,109,236.294998
2020-02-19 08:49:59,84.8,NA,450.23,400,409,108,273.312012
2020-02-19 09:04:57,85,NA,450.27,230,236,112,104.339996
2020-02-19 09:19:58,85.4,NA,450.32,336,345,110,210.080002
2020-02-19 09:33:59,85.9,NA,450.38,326,338,111,205.179001
2020-02-19 09:34:01,85.9,NA,NA,326,337,111,205.179001
2020-02-19 09:35:00,85.9,NA,NA,326,336,111,199.917999
2020-02-19 09:37:06,85.9,NA,450.39,300,312,111,178.772003
2020-02-19 09:37:22,86,NA,NA,294,304,110,173.447998
2020-02-19 09:37:23,86,NA,NA,294,305,110,173.447998
2020-02-19 09:37:26,86,NA,NA,294,304,109,168.192001
2020-02-19 09:37:49,86,NA,NA,273,284,107,157.589996
2020-02-19 09:37:54,86,NA,NA,273,283,108,152.307999
2020-02-19 09:38:16,86,NA,NA,273,284,106,157.529999
2020-02-19 09:38:17,86,NA,NA,278,286,106,157.529999
2020-02-19 09:38:18,86,NA,NA,273,285,107,157.529999
2020-02-19 09:38:19,86,NA,NA,273,285,107,157.529999
2020-02-19 09:38:21,86,NA,NA,278,288,105,157.529999
2020-02-19 09:38:27,86,NA,NA,284,289,106,162.781006
2020-02-19 09:43:33,86.1,NA,NA,408,420,38,354.631012
2020-02-19 09:43:35,86.1,NA,450.41,413,421,41,354.631012
2020-02-19 09:43:41,86.1,NA,NA,413,424,40,360.059998
2020-02-19 09:43:46,86.1,NA,NA,413,424,40,359.992004
2020-02-19 09:43:58,86.1,NA,NA,424,435,40,370.790009
2020-02-19 09:44:02,86.1,NA,NA,429,437,40,370.790009
2020-02-19 09:45:47,86.2,NA,450.42,478,489,83,376.726013
2020-02-19 09:45:48,86.2,NA,NA,478,490,83,376.726013
2020-02-19 09:45:49,86.2,NA,NA,478,490,83,376.726013
2020-02-19 09:47:14,100,NA,450.43,445,453,99,323.239014
2020-02-19 09:48:05,100,NA,450.44,402,413,102,285.713989
2020-02-19 09:48:07,100,NA,NA,402,413,102,285.713989
2020-02-19 09:48:10,100,NA,NA,397,411,101,285.713989
2020-02-19 09:48:35,100,NA,NA,386,397,107,264.350006
2020-02-19 09:48:37,100,NA,NA,391,398,119,264.350006
2020-02-19 09:48:39,100,NA,NA,386,395,102,269.636993
2020-02-19 09:48:40,100,NA,NA,381,394,102,269.636993
2020-02-19 09:48:42,100,NA,NA,381,392,101,264.350006
2020-02-19 09:48:43,100,NA,NA,381,391,101,269.636993
2020-02-19 09:48:45,100,NA,NA,386,394,102,269.636993
2020-02-19 09:48:47,100,NA,NA,375,389,102,264.299988
2020-02-19 09:48:48,100,NA,NA,333,349,102,232.451996
2020-02-19 09:48:49,100,NA,NA,333,349,102,232.451996
2020-02-19 09:48:51,100,NA,NA,291,303,102,190.080002
2020-02-19 09:48:54,100,NA,NA,354,367,102,248.395004
2020-02-19 09:49:56,100,NA,NA,353,359,96,237.419998
2020-02-19 09:50:12,100,NA,NA,343,353,99,232.100006
2020-02-19 09:50:13,100,NA,NA,338,352,99,232.100006
2020-02-19 09:51:14,100,NA,450.45,327,334,99,210.880005
2020-02-19 09:53:08,100,NA,NA,327,337,95,216.151993
2020-02-19 09:54:20,100,NA,NA,332,343,96,226.738998
2020-02-19 09:54:21,100,NA,NA,332,343,96,226.738998
2020-02-19 09:54:23,100,NA,450.46,332,343,96,226.738998
2020-02-19 09:54:28,100,NA,NA,338,343,96,221.466003
2020-02-19 09:54:29,100,NA,NA,327,342,96,221.466003
2020-02-19 09:54:33,100,NA,NA,338,346,96,226.781998
2020-02-19 09:54:39,100,NA,NA,332,345,96,226.781998
2020-02-19 09:54:44,100,NA,NA,332,345,96,226.781998
2020-02-19 09:54:45,100,NA,NA,338,346,96,226.781998
2020-02-19 09:54:46,100,NA,NA,338,345,96,226.781998
2020-02-19 09:54:50,100,NA,NA,332,344,95,226.781998
2020-02-19 09:54:51,100,NA,NA,332,344,95,226.781998
2020-02-19 09:55:07,100,NA,NA,338,347,98,226.781998
2020-02-19 09:55:26,100,NA,NA,337,345,119,200.335999
2020-02-19 09:55:30,100,NA,NA,337,345,208,110.543999
2020-02-19 09:55:31,100,NA,NA,337,345,208,110.543999
2020-02-19 10:04:15,100,NA,450.47,475,483,338,93.870003
2020-02-19 10:04:57,100,NA,NA,480,489,339,99.161003
2020-02-19 10:20:00,100,NA,450.51,568,578,336,189.287994
2020-02-19 10:24:27,100,NA,NA,596,611,337,221.591995
2020-02-19 10:24:28,100,NA,450.53,596,610,337,221.591995
2020-02-19 10:24:30,100,NA,NA,591,610,337,221.591995
2020-02-19 10:24:31,100,NA,NA,596,609,338,221.591995
2020-02-19 10:24:33,100,NA,NA,596,611,338,221.591995
2020-02-19 10:24:34,100,NA,NA,596,610,338,221.591995
2020-02-19 10:24:35,100,NA,NA,596,610,338,216.315994
2020-02-19 10:24:40,100,NA,NA,596,610,338,221.591995
2020-02-19 10:34:57,100,NA,450.58,728,744,338,345.345001
2020-02-19 10:49:57,100,NA,450.67,491,507,88,394.567993
2020-02-19 11:04:58,100,NA,450.78,630,643,91,516.47998
2020-02-19 11:19:57,100,NA,450.92,771,795,92,662.216003
2020-02-19 11:31:06,100,NA,451.09,1311,1345,86,1188.095947
2020-02-19 11:34:55,100,NA,451.16,1243,1273,86,1127.234009
2020-02-19 11:49:56,100,NA,451.41,911,934,44,847.299988
2020-02-19 12:04:58,100,NA,451.59,716,734,45,652.650024
2020-02-19 12:19:56,100,NA,451.74,584,600,49,515.340027
2020-02-19 12:30:54,100,NA,451.83,573,588,111,440.902008
2020-02-19 12:34:59,100,402.97,451.84,379,390,109,252.447998
2020-02-19 12:49:58,100,NA,451.9,340,347,109,208.505997
2020-02-19 13:05:04,100,NA,451.95,313,324,114,186.591995
2020-02-19 13:19:56,100,NA,451.99,291,299,110,159.123001
2020-02-19 13:34:58,100,NA,452.03,203,210,48,142.688004
2020-02-19 13:49:58,100,NA,452.06,192,198,51,126.223999
2020-02-19 14:04:56,100,NA,452.09,181,185,51,115.248001
2020-02-19 14:20:02,100,NA,452.12,165,167,47,104.272003
2020-02-19 14:34:58,100,NA,452.15,148,161,47,93.313004
2020-02-19 14:49:57,100,NA,452.17,143,149,46,87.807999
2020-02-19 15:05:03,100,NA,452.19,132,137,46,76.846001
2020-02-19 15:19:59,100,NA,452.21,132,137,52,71.357002
2020-02-19 15:34:57,100,NA,452.22,181,190,107,65.867996
2020-02-19 15:50:00,100,NA,452.24,192,197,115,60.368
2020-02-19 16:02:25,100,NA,452.25,158,164,117,27.145
2020-02-19 16:04:57,100,NA,NA,151,155,116,16.202999
2020-02-19 16:20:01,100,NA,NA,128,133,114,0
2020-02-19 16:35:03,100,NA,NA,121,123,112,-10.564
2020-02-19 16:49:59,100,NA,452.26,96,102,46,42.751999
2020-02-19 17:05:00,100,NA,NA,81,83,44,26.91
2020-02-19 17:19:57,100,NA,452.27,70,70,41,10.702
2020-02-19 17:35:02,99.9,402.98,NA,52,54,186,-160.455994
2020-02-19 17:49:58,99.7,403.02,NA,26,29,178,-169.850998
2020-02-19 18:04:58,99.4,403.06,NA,10,15,180,-190.031998
2020-02-19 18:19:59,99,403.11,NA,5,4,180,-200.031006
2020-02-19 18:28:22,98.9,403.14,NA,0,1,179,-199.953003
2020-02-19 18:34:58,98.7,403.16,NA,0,0,179,-199.875
2020-02-19 18:49:58,98.3,403.23,NA,0,0,266,-290.928009
2020-02-19 19:04:57,97.7,403.3,NA,0,0,218,-240.123001
2020-02-19 19:20:04,97.3,403.35,NA,0,0,218,-239.934998
2020-02-19 19:34:57,92.3,403.76,NA,0,0,1694,-1905.36499
2020-02-19 19:50:06,88.7,404.06,NA,0,0,216,-238.619003
2020-02-19 20:04:58,85.5,404.32,NA,0,0,1695,-1898.348022
2020-02-19 20:19:56,83.1,404.52,NA,0,0,66,-76.139999
2020-02-19 20:35:05,83,404.54,NA,0,0,65,-76.125
2020-02-19 20:49:59,82.9,404.55,NA,0,0,65,-76.065002
2020-02-19 21:04:56,82.8,404.57,NA,0,0,62,-70.966003
2020-02-19 21:19:56,82.7,404.59,NA,0,0,64,-75.989998
2020-02-19 21:34:57,82.4,404.63,NA,0,0,153,-166.320007
2020-02-19 21:50:00,82.1,404.68,NA,0,0,155,-171.156006
2020-02-19 22:04:59,81.8,404.72,NA,0,0,170,-185.998993
2020-02-19 22:19:56,81.5,404.77,NA,0,0,171,-185.813995
2020-02-19 22:35:00,81.2,404.82,NA,0,0,174,-190.645996
2020-02-19 22:50:03,80.8,404.86,NA,0,0,173,-190.494003
2020-02-19 23:04:59,80.5,404.91,NA,0,0,172,-190.304001
2020-02-19 23:20:00,80.2,404.96,NA,0,0,175,-190.151993
2020-02-19 23:34:58,79.9,405,NA,0,0,174,-190
2020-02-19 23:49:58,79.6,405.05,NA,0,0,138,-155.123993
2020-02-20 00:05:01,79.4,405.07,NA,0,0,74,-85.322998
2020-02-20 00:19:57,79.3,405.09,NA,0,0,58,-65.286003
2020-02-20 00:34:58,79.2,405.11,NA,0,0,61,-70.265999
2020-02-20 00:50:39,79.1,405.13,NA,0,0,57,-65.247002
2020-02-20 01:05:20,79,405.15,NA,0,0,56,-65.234001
2020-02-20 01:19:56,78.9,405.16,NA,0,0,58,-65.208
2020-02-20 01:34:59,78.8,405.18,NA,0,0,55,-65.208
2020-02-20 01:49:58,78.7,405.19,NA,0,0,54,-65.195
2020-02-20 02:04:57,78.6,405.21,NA,0,0,56,-65.168999
2020-02-20 02:13:32,78.6,405.22,NA,0,0,55,-70.181999
2020-02-20 02:20:01,78.6,405.23,NA,0,0,57,-65.168999
2020-02-20 02:34:56,78.5,405.24,NA,0,0,54,-65.155998
2020-02-20 02:49:56,78.4,405.26,NA,0,0,53,-65.129997
2020-02-20 03:05:01,78.3,405.28,NA,0,0,54,-65.116997
2020-02-20 03:20:00,78.2,405.29,NA,0,0,52,-60.108002
2020-02-20 03:35:01,78.1,405.31,NA,0,0,51,-60.096001
2020-02-20 03:49:59,78,405.32,NA,0,0,55,-65.078003
2020-02-20 04:05:01,78,405.34,NA,0,0,53,-65.065002
2020-02-20 04:19:57,77.9,405.36,NA,0,0,54,-65.052002
